"link","nazwa","cena","marka","srednia_ocena","liczba_ocen","typ_produktu","skladniki","alergeny"
"https://www.hebe.pl/holika-holika-rozswietlajacy-krem-bb-do-twarzy-30-ml-000000000000376337.html","Rozświetlający krem bb do twarzy",49.99,"Holika Holika",4,8,"Kremy BB i CC","Water, Titanium Dioxide, Cyclopentasiloxane, Ethylhexyl Methoxycinnamate, Propylene Glycol, Butylene Glycol Dicaprylate/Dicaprate, Diphenylsiloxy Phenyl Trimethicone, Cetyl Peg/Ppg-10/1 Dimethicone, Hydrogenated C6-14 Olefin Polymers, Butylene Glycol, 1, 2-Hexanediol, Barium Sulfate, Tribehenin, Sorbitan Sesquioleate, Dimethicone, Phenyl Trimethicone, Dimethicone Crosspolymer, Hippophae Rhamnoides Extract, Pearl Powder, Sodium Hyaluronate, Alteromonas Ferment Filtrate, Ceramide Np, Ceramide Ap, Methicone, Disteardimonium Hectorite, Propylene Carbonate, Sodium Chloride, Lecithin, Isoprpyl Palmitate, Isostearicacid, Polyglyceryl-3 Polyricinoleate, Triethoxysilylethyl Polydimethylsiloxyethyl Hexyl Dimethicone, Sodium Citrate, Allantoin, Sodium Pca, Sodium Lactate, Arginine, Hydroxyethyl Urea, Aspartic Acid, Pca, Glycine, Alanine, Serine, Valine, Dipotassium Glycyrrhizate, Tocopheryl Acetate, Proline, Threonine, Isoleucine, Histidine, Phenylalanine, Polyhydroxystearic Acid, Ethylhexyl Palmitate, Cetearyl Alcohol, Glyceryl Stearate, Stearic Acid, Ethylhexyl Isononanoate, Phytosteryl/Isostearyl/Cetyl/Stearyl/Behenyl Dimer Dilinoleate, Hydroxypropyl Bispalmitamide Mea, Glycine Soja (Soybean) Sterol, Meadowfoam Estolide, Cetearyl Glucoside, Hydrogenated Polydecene, Glycosphingolipids, Butyrospermum Parkii (Shea) Butter, Ceteareth-20, Glyceryl Citrate/Lactate/Linoleate/Oleate, Disodium Edta, Ethylhexylglycerin, Iron Oxides(Ci77492), Iron Oxides(Ci77491), Iron Oxides(Ci77499), Parfum.","alcohol, propylene glycol"
"https://www.hebe.pl/mary-may-kompleksowe-serum-do-twarzy-wypelnione-szescioma-rodzajami-peptydow-30-ml-54532442.html","Kompleksowe serum do twarzy wypełnione sześcioma rodzajami peptydów",72.95,"Mary & May",NA,NA,"Serum, esencje i ampułki","Purified Water, Glycereth-26, 1, 2-Hexanediol, Butylene Glycol, Glycerin, Arginine, Carbomer, Ethylhexylglycerin, Polyglyceryl-10 Laurate, Adenosine, Caprylyl Glycol, Copper Tripeptide-1 (2ppm), Hexapeptide-11 (2ppm), Hexapeptide-9 (2ppm), Palmitoyl Pentapeptide-4 (2ppm), Palmitoyl Tripeptide-1 (2ppm), Tripeptide-1 (2ppm)",NA
"https://www.hebe.pl/holika-holika-maska-do-twarzy-25-ml-000000000000390646.html","Maska do twarzy",14.99,"Holika Holika",5,6,"Maseczki","Water, Glycerin, Butylene Glycol, Betaine, Niacinamide, Pentaerythrityl Tetraisostearate, Cyclopentasiloxane, C14-22 Alcohols, Hydrogenated Polyisobutene, Pentaerythrityl Tetraethylhexanoate, 1, 2-Hexanediol, Butylene Glycol Dicaprylate/Dicaprate, Cetearyl Alcohol, Dipentaerythrityl Hexa C5-9 Acid Esters, Cetearyl Olivate, Polyglyceryl-3 Distearate, Sorbitan Olivate, Dimethicone, Phytosteryl/Isostearyl/Cetyl/Stearyl/Behenyl Dimer Dilinoleate, C12-20 Alkyl Glucoside, Cocos Nucifera (Coconut) Oil, Carbomer, Aloe Barbadensis Leaf Extract, Tromethamine, Ethylhexyl Olivate, Ammonium Acryloyldimethyltaurate/Vp Copolymer, Allantoin, Glyceryl Stearate Citrate, Sodium Acrylates Copolymer, Tocopheryl Acetate, Polyglyceryl-4 Oleate, Adenosine, Honey, Melia Azadirachta Flower Extract, Ocimum Sanctum Leaf Extract, Disodium Edta, Melia Azadirachta Leaf Extract, Sodium Hyaluronate, Curcuma Longa (Turmeric) Root Extract, Corallina Officinalis Extract, Butyrospermum Parkii (Shea) Butter, Caprylic/Capric Triglyceride, Polyglyceryl-10 Oleate, Glucose, Hydrogenated Lecithin, Hydrolyzed Collagen, Hydrolyzed Royal Jelly Protein, Acetyl Hexapeptide-8, Copper Tripeptide-1, Hydroxydecyl Ubiquinone, Palmitoyl Pentapeptide-4, Theobroma Cacao (Cocoa) Extract, Phenethyl Alcohol, Maltodextrin, Dextrin, Ethylhexylglycerin, Parfum.","alcohol"
"https://www.hebe.pl/holika-holika-maska-do-twarzy-25ml-000000000000303144.html","Maska do twarzy na bawełnianej płachcie",11.99,"Holika Holika",5,3,"Maseczki","Water, Glycerin, Butylene Glycol, 1, 2-Hexanediol, Dipropylene Glycol, Propanediol, Polyglyceryl-10 Laurate, Allantoin, Carbomer, Hydroxyethylcellulose, Persea Gratissima (Avocado) Fruit Extract, Milk Protein Extract, Centella Asiatica Extract, Paeonia Suffruticosa Root Extract, Chamomilla Recutita (Matricaria) Flower Extract, Viola Tricolor Extract, Lavandula Angustifolia (Lavender) Flower Extract, Centaurea Cyanus Flower Extract, Olea Europaea (Olive) Fruit Oil, Arginine, Ethylhexylglycerin, Sodium Hyaluronate, Disodium Edta, Xanthan Gum, Glyceryl Caprylate, Adenosine, Citrus Aurantium Dulcis (Orange) Peel Oil, Lavandula Angustifolia (Lavender) Oil, Ocimum Basilicum (Basil) Oil, Pelargonium Graveolens Flower Oil, Limonene, Linalool.","propylene glycol"
"https://www.hebe.pl/purederm-maska-do-twarzy-zen-szen-18-g-000000000000490514.html","Maska do twarzy żeń-szeń",8.99,"Purederm",5,1,"Maseczki","Aqua, Glycerin, Peg/Ppg-17/6 Copolymer, Hydrolyzed Collagen, Panax Ginseng Root Extract, Camellia Sinensis Leaf Extract, Hamamelis Virginiana (Witch Hazel) Water, Illicium Verum (Anise) Fruit Extract, Natto Gum, Peg-14m, Hydroxyethylcellulose, Panthenol, Xanthan Gum, Disodium Edta, Allantoin, Erythritol, Dipotassium Glycyrrhizate, Peg-60 Hydrogenated Castor Oil, Tocopheryl Acetate, Hydroxyacetophenone, 1, 2-Hexanediol, Parfum, Benzyl Benzoate.",NA
"https://www.hebe.pl/saem-wodoodporny-krem-do-twarzy-w-sztyfcie-z-spf50-pa-17-g-000000000000545835.html","Wodoodporny krem do twarzy w sztyfcie z spf50+ pa++++",69.99,"Saem",5,1,"Kremy z filtrem UV","Synthetic Wax, Caprylic/Capric Triglyceride, C12-15 Alkyl Benzoate, Silica, Homosalate, Diethylamino Hydroxybenzoyl Hexyl Benzoate, Butylene Glycol Dicaprylate/Dicaprate, Vinyl Dimethicone/Methicone Silsesquioxane Crosspolymer, Ethylhexyl Salicylate, Bis-Ethylhexyloxyphenol Methoxyphenyl Triazine, Butyloctyl Salicylate, Octocrylene, Silica Silylate, Cetyl Alcohol, Poly C10-30 Alkyl Acrylate, Parfum, Dipropylene Glycol, Glycerin, Water, 1, 2-Hexanediol, Tocopheryl Acetate, Sorbitan Sesquioleate, Caprylic/Capric Glycerides, Hydrogenated Lecithin, Polyglyceryl-10 Oleate, Glycyrrhiza Glabra Root Extract, Adenosine, Moringa Oleifera Seed Oil, Echium Plantagineum Seed Oil, Octyldodecanol, Octyldodecyl Oleate, Octyldodecyl Stearoyl Stearate, Cnidium Monnieri Fruit Extract, Maltodextrin, Butylene Glycol, Lepidium Meyenii Root Extract, Hydrolyzed Acacia Macrostachya Seed Extract, Centella Asiatica Leaf Extract, Alcohol, Rosmarinus Officinalis Leaf Extract, Solidago Virgaurea Extract, Epilobium Angustifolium Extract, Centella Asiatica Extract, Aloe Barbadensis Leaf Extract, Dioscorea Japonica Root Extract, Laminaria Japonica Extract, Ulmus Davidiana Root Extract, Viola Mandshurica Flower Extract, Ethylhexylglycerin, Madecassoside","alcohol, propylene glycol"
"https://www.hebe.pl/farmstay-serum-pod-oczy-25-ml-000000000000433217.html","Serum pod oczy",57.99,"Farmstay",5,11,"Kremy i serum pod oczy","Aqua, Glycereth-26, Glycerin, Dimethicone, Dipropylene Glycol, Niacinamide, Pentaerythityl Tetraisostearate, Sea Water, Sea Water, Trehalose, Sodium Cyclopentasiloxane, Ammonium Acryloldimethltaurate/Vp Copolymer, Squalane, Sodium Hyaluronate, Hydrolyzed Collagen (25ppm), Vegetable Amino Acids (5ppm), Oat Aminoacids (5ppm), Butylene Glycol, Dimethicone/Vinyl Dimethicone Crosspolymer, Dimethiconol, Hydroxyethyl Acrylate/Sodium Acryloyldimethyl Taurate Copolymer, Polysorbate 60, Carbomer, Arginine, Ethylhexylglycerin, 1, 2-Hexanediol, Hydroxyacetophenone, Adenosine, Disodium Edta, Fragrance, Hexyl Cinamal, Citronellol, Geraniol, Alpha-Isomethyl Lonone, Linalol, Limonene.","fragrance, propylene glycol"
"https://www.hebe.pl/mizon-regenerujacy-krem-do-twarzy-75-ml-000000000000424349.html","Regenerujący krem do twarzy",78.99,"Mizon",5,12,"Kremy do twarzy","Water, Helianthus Annuus (Sunflower) Seed Oil, Niacinamide, Cetearyl Olivate, Sorbitan Olivate, Snail Secretion Filtrate (9, 015ppm), Synthetic Wax, Phenoxyethanol, Carbomer, Tromethamine, Chlorphenesin, Hydroxyethyl Acrylate/Sodium Acryloyldimethyl Taurate Copolymer, Sodium Polyacrylate, Ethylhexylglycerin, Butylene Glycol, Coptis Japonica Root Extract, Adenosine, Melia Azadirachta Flower Extract, Ocimum Sanctum Leaf Extract, Sorbitan Isostearate, Polysorbate 60, Glycerin, Melia Azadirachta Leaf Extract, Disodium Edta, Allantoin, Panthenol, Curcuma Longa (Turmeric) Root Extract, Corallina Officinalis Extract, 1, 2-Hexanediol, Theobroma Cacao (Cocoa) Extract, Centella Asiatica Extract, Beta-Glucan, Copper Tripeptide-1, Dextrin, Phosphatidylcholine, Allium Sativum (Garlic) Bulb Extract, Euterpe Oleracea Fruit Extract, Morus Alba Fruit Extract, Rubus Coreanus Fruit Extract, Sambucus Nigra Fruit Extract, Black Sugar Extract, Charcoal Powder, Solanum Melongena (Eggplant) Fruit Extract, Sepia Extract, Porphyra Tenera Extract, Polygonum Fagopyrum (Buckwheat) Seed Extract, Vitis Vinifera (Grape) Fruit Extract, Coffea Arabica (Coffee) Fruit Extract, Inonotus Obliquus (Mushroom) Extract, Cassia Obtusifolia Seed Extract, Corthellus Shiitake (Mushroom) Extract, Mirabilis Jalapa Seed Extract, Piper Nigrum (Pepper) Seed Extract, Fagus Sylvatica Seed Extract, Aronia Melanocarpa Fruit Extract, Dictyopteris Polypodioides Extract, Rose Extract, Cinnamomum Cassia Bark Extract, Anona Cherimolia Fruit Extract, Rhus Semialata Gall Extract, Prunus Mume Fruit Extract, Acetyl Hexapeptide-8, Oligopeptide-29, Oligopeptide-32, Palmitoyl Pentapeptide-4, Sh-Polypeptide-1, Sh-Oligopeptyde-2, Sh-Polypeptide-22.",NA
"https://www.hebe.pl/dr.hedison-odmladzajace-i-przywracajace-elastycznosc-platki-pod-oczy-60-szt.-1-opak.-62302203.html","Odmładzające i przywracające elastyczność płatki pod oczy",124.99,"Dr.Hedison",NA,NA,"Płatki pod oczy","Water, Glycerin, Carrageenan, Niacinamide, Butylene Glycol, Acetyl Hexapeptide-8, Sh-Oligopeptide-1, Polysorbate 20, Lecithin, Hydrogenated Polyisobutene, Anemarrhena Asphodeloides Root Extract, Tocopherol, Pentylene Glycol, Cocos Nucifera (Coconut) Fruit Extract, Pinus Sylvestris Leaf Extract, Tripropylene Glycol, Potassium Chloride, Lavandula Angustifolia (Lavender) Flower Extract, Monarda Didyma Leaf Extract, Mentha Piperita (Peppermint)Leaf Extract, Freesia Refracta Extract, Chamomilla Recutita (Matricaria) Flower Extract, Rosmarinus Officinalis (Rosemary)　leaf Extract, Cyamopsis Tetragonoloba (Guar) Gum, Allantoin, Ricinus Communis (Castor) Seed Oil, Cellulose Gum, Sodium Hyaluronate, Adenosine, Ceratonia Siliqua (Carob) Gum, Sucrose, Dipotassium Glycyrrhizate, Arginine, Ethylhexylglycerin, Propanediol, Caprylyl Glycol, Calcium Lactate, Peg-60 Hydrogenated Castor Oil, Ethyl Hexanediol, 1, 2-Hexanediol, Calcium Chloride, Synthetic Fluorphlogopite, Calcium Aluminum Borosilicate, Titanium Dioxide, Tin Oxide, Carmine, Chlorphenesin, Disodium Edta, Fragrance","fragrance, propylene glycol"
"https://www.hebe.pl/purederm-wygladzajaco-nawilzajaca-maska-kolagenowa-z-kokosem-do-twarzy-1-szt.-000000000000294699.html","Wygładzająco-nawilżająca maska kolagenowa z kokosem do twarzy",9.99,"Purederm",3,4,"Maseczki","Aqua, Glycerin, Peg/Ppg-17/6 Copolymer, Hydrolyzed Collagen, Cocos Nucifera (Coconut) Fruit Extract, Camellia Sinensis Leaf Extract, Hamamelis Virginiana (Witch Hazel) Water, Illicium Verum (Anise) Fruit Extract, Natto Gum, Peg-14m, Hydroxyethylcellulose, Panthenol, Xanthan Gum, Disodium Edta, Allantoin, Erythritol, Dipotassium Glycyrrhizate, Peg-60 Hydrogenated Castor Oil, Tocopheryl Acetate, Hydroxyacetophenone, 1, 2-Hexanediol, Parfum.",NA
"https://www.hebe.pl/cosrx-tonik-do-twarzy-150-ml-000000000000476247.html","Tonik do twarzy",94.99,"Cosrx",5,3,"Toniki i hydrolaty","Propolis Extract, Honey Extract, Butylene Glycol, 1, 2-Hexanediol, Glycerin, Betaine, Cassia Obtusifolia Seed Extract, Panthenol, Polyglyceryl-10 Laurate, Polyglyceryl-10 Myristate, Ethylhexylglycerin, Sodium Hyaluronate, Hydroxyethyl Acrylate/Sodium Acryloyldimethyl Taurate Copolymer, Caprylic/Capric Triglyceride",NA
"https://www.hebe.pl/farmstay-platki-tonujace-do-twarzy-140-ml-000000000000530122.html","Płatki tonujące do twarzy",89.99,"Farmstay",NA,NA,"Toniki i hydrolaty","Aqua, Butylene Glycol, Glycerin, 1, 2-Hexanediol, Alcohol Denat., Hydroxyacetophenone, Glycereth-25 Pca Isostearate, Sodium Citrate, Lactobionic Acid, Ethylhexylglycerin, Propanediol, Glycereth-26, Disodium Edta, Melaleuca Alternifolia (Tea Tree) Leaf Oil(200ppm), Biosaccharide Gum-1, Melaleuca Alternifolia (Tea Tree) Leaf Extract(110ppm), Citric Acid, Hydroxyethylcellulose, Ammonium Polyacryloyldimethyl Taurate, Hyaluronic Acid, Hydrolyzed Hyaluronic Acid, Sodium Hyaluronate, Bifida Ferment Lysate(4ppm), Lactose(3ppm), Centella Asiatica Extract(2ppm), Phenethyl Alcohol(1.5ppm), Milk Protein(1ppm), Panthenol(0.5ppm), Madecassoside(0.1ppm), Eugenol","alcohol"
"https://www.hebe.pl/mary-may-zestaw-podrozny-zel-do-mycia-twarzy-30-ml-tonik-30-ml-serum-10-ml-krem-zelowy-12-g-krem-przeciwsloneczny-12-g-70597721.html","Zestaw podróżny: żel do mycia twarzy",87.91,"Mary & May",NA,NA,"Pojemności podróżne","Vegan Low Ph Hyaluronic Gel Cleanser Water, Glycerin, Coco-Glucoside, Decyl Glucoside, Sodium Cocoyl Glycinate, Octyldodeceth-16, Sodium Cocoyl Alaninate, 1, 2-Hexanediol, Xanthan Gum, Vitis Vinifera (Grape) Fruit Extract, Centella Asiatica Extract, Ficus Carica (Fig) Fruit Extract, Gardenia Florida Fruit Extract, Hydrogenated Lecithin, Sodium Hyaluronate, Acrylates/C10-30 Alkyl Acrylate Crosspolymer, Citric Acid, Beta-Glucan, Sodium Citrate, Sodium Phytate, Dextrin, Butylene Glycol, Ceramide Np, Dimethylsilanol Hyaluronate, Hydrolyzed Sodium Hyaluronate, Hydrolyzed Hyaluronic Acid, Potassium Hyaluronate, Hyaluronic Acid, Sodium Hyaluronate Crosspolymer, Hydroxypropyltrimonium Hyaluronate, Sodium Hyaluronate Dimethylsilanol, Sodium Acetylated Hyaluronate, Fragrance, Hydroxyacetophenone, Ethylhexylglycerin Vegan Cica Teatree Aha Pha Blemish Toner Water, Melaleuca Alternifolia (Tea Tree) Leaf Water, Glycerin, Dipropylene Glycol, Butylene Glycol, Niacinamide, 1, 2-Hexanediol, Propanediol, Caprylyl Glycol, C12-14 Pareth-12, Ethylhexylglycerin, Adenosine, Citric Acid, Gluconolactone, Allantoin, Xanthan Gum, Xylitylglucoside, Centella Asiatica Leaf Extract, Anhydroxylitol, Mentha Arvensis Leaf Oil, Xylitol, Glucose, Pinus Densiflora Leaf Extract, Citrus Junos Fruit Extract, Artemisia Annua Extract Niacinamide + Chaenomeles Sinensis Serum Chaenomeles Sinensis Fruit Extract, Glycereth-26, Niacinamide, 1, 2-Hexanediol, Arginine, Carbomer, Ethylhexylglycerin, Caprylyl Glycol [sensitive Soothing Gel Cream] Houttuynia Cordata Extract, Melaleuca Alternifolia (Tea Tree) Extract, Glycerin, Butylene Glycol, 1, 2-Hexanediol, Caprylic/Capric Triglyceride, Ethylhexyl Palmitate, Purified Water, Polyglyceryl-3 Methylglucose Distearate, Isododecane, Panthenol, Arginine, Acrylates/C10-30 Alkyl Acrylate Crosspolymer, Ammonium Acryloyldimethyltaurate/Vp Copolymer, Ethylhexylglycerin, Caprylyl Glycol, Pentylene Glycol, Disodium Edta, Dipotassium Glycyrrhizate, Glyceryl Acrylate/Acrylic Acid Copolymer, Sodium Hyaluronate, Sodium Hyaluronate Crosspolymer, Hydrolyzed Hyaluronic Acid, Hyaluronic Acid, Hydrolyzed Sodium Hyaluronate Tranexamic Acid + Glutathione Eye Cream Purified Water, Ethylhexyl Palmitate, Glycereth-26, Glycerin, Cetearyl Alcohol, Niacinamide, Hydrogenated Poly(C6-14 Olefin), Beeswax, Caprylic/Capric Triglyceride, Polyglyceryl-2 Stearate, Dipropylene Glycol, Isododecane, Glyceryl Stearate, Hydroxyethyl Acrylate/Sodium Acryloyldimethyl Taurate Copolymer, Stearyl Alcohol, Glycol Stearate Se, Sodium Polyacrylate, Hydroxyacetophenone, Stearic Acid, Dimethiconol, Dimethicone/Vinyl Dimethicone Crosspolymer, Hydrogenated Polydecene, Hydrogenated Lecithin, Tranexamic Acid (1, 000ppm), Betaine, Glutathione (1, 000ppm), Panthenol, Fragrance, Hippophae Rhamnoides Fruit Oil, Butylene Glycol, Adenosine, Sorbitan Isostearate, Caprylyl Glycol, Trideceth-6, 1, 2-Hexanediol, Disodium Edta, Sodium Hyaluronate, Ascorbic Acid","fragrance, alcohol, propylene glycol"
"https://www.hebe.pl/round-lab-krem-maska-do-twarzy-na-noc-100-ml-73506660.html","Krem-maska do twarzy na noc",87.03,"Round Lab",4,1,"Kremy do twarzy","Water, Glycerin, Butylene Glycol, C13-16 Isoparaffin, C12-14 Isoparaffin, 1, 2-Hexanediol, Panthenol, Sea Water, Trichosanthes Kirilowii Root Extract, Hydrogenated Polydecene, Pentylene Glycol, Vinyl Dimethicone, Caprylyl Methicone, Hydroxyethyl Acrylate/Sodium Acryloyldimethyl Taurate Copolymer, Acrylates/C10-30 Alkyl Acrylate Crosspolymer, Dimethiconol, Lactobionic Acid, Polymethylsilsesquioxane, Tromethamine, Dipotassium Glycyrrhizate, Glyceryl Acrylate/Acrylic Acid Copolymer, Ethylhexylglycerin, Xanthan Gum, Disodium Edta",NA
"https://www.hebe.pl/stay-well-weganska-maska-w-plachcie-do-twarzy-1-szt.-000000000000414129.html","Wegańska maska w płachcie do twarzy",11.99,"Stay Well",5,3,"Maseczki","Aqua (Water), Glycerin, Methylpropanediol, Persea Gratissima (Avocado) Fruit Extract, Camellia Sinensis Leaf Extract, Salvia Officinalis (Sage) Leaf Extract, Lavandula Angustifolia (Lavender) Flower Extract, Rosmarinus Officinalis (Rosemary) Extract, Chamomilla Recutita (Matricaria) Flower Extract, Cymbopogon Schoenanthus Extract, Rubus Idaeus (Raspberry) Fruit Extract, Rubus Fruticosus (Blackberry) Fruit Extract, Euterpe Oleracea Fruit Extract, Vaccinium Myrtillus Fruit Extract, Vaccinium Macrocarpon (Cranberry) Fruit Extract, Ribes Nigrum (Black Currant) Fruit Extract, Vaccinium Angustifolium (Blueberry) Fruit Extract, Allantoin, Betaine, Ascorbic Acid, Sodium Citrate, Hydroxyethylcellulose, Polyglyceryl-4 Caprate, Disodium Edta, Hydroxyacetophenone, 1, 2-Hexanediol, Parfum",NA
"https://www.hebe.pl/skin79-krem-do-twarzy-50-g-000000000000312647.html","Krem do twarzy",99.99,"Skin79",5,6,"Kremy do twarzy","Snail Secretion Filtrate, Phenyl Trimethicone, Glycerin, Caprylyl Methicone, Dimethicone, Niacinamide, Cetearyl Alcohol, Dipropylene Glycol, Squalane, Jojoba Esters, Pentylene Glycol, Hydrogenated Olive Oil Unsaponifiables, Macadamia Integrifolia Seed Oil, Viscum Album (Mistletoe) Fruit Extract, Aloe Ferox Leaf Extract, Panax Ginseng Root Extract, Chamaecyparis Obtusa Leaf Extract, Origanum Vulgare Leaf Extract, Salix Alba (Willow) Bark Extract, Cinnamomum Cassia Bark Extract, Dioscorea Japonica Root Extract, Gardenia Taitensis Flower Extract, Lactobacillus/Soybean Ferment Extract, Portulaca Oleracea Extract, Scutellaria Baicalensis Root Extract, Aspergillus Ferment, Swiftlet Nest Extract, Glycereth-26, Hydrogenated Polyisobutene, Cetearyl Olivate, Water, Polysorbate 60, Sorbitan Olivate, Glyceryl Stearate, Peg-100 Stearate, Caprylyl Glycol, Tromethamine, Sodium Polyacrylate, Ethylhexyl Stearate, Cetearyl Glucoside, Sodium Chondroitin Sulfate, Hydrogenated Polydecene, Adenosine, Sodium Phytate, Trideceth-6, Ceramide Np, Phytosphingosine, Tocopherol, Butylene Glycol, Propanediol, 1, 2-Hexanediol, Ethyl Hexanediol, Ethylhexylglycerin, Carbomer, Phenoxyethanol, Fragrance(Parfum), Caramel, Yellow 5 (Ci 19140), Gold (Ci 77480), Yellow 6 (Ci 15985)","fragrance, alcohol, propylene glycol"
"https://www.hebe.pl/missha-zestaw-toner-do-twarzy-15-ml-serum-w-ampulce-do-twarzy-10-ml-000000000000572080.html","Zestaw: toner do twarzy",69.99,"Missha",NA,NA,"Zestawy","Missha Vita c Plus Brightening Toner (15 Ml)",NA
"https://www.hebe.pl/muldream-regenerujace-serum-do-twarzy-40-ml-000000000000431060.html","Regenerujące serum do twarzy",89.99,"Muldream",5,11,"Serum, esencje i ampułki","Water, Glycerin, Butylene Glycol, Helianthus Annuus (Sunflower) Seed Oil, Ceramide Np, Sodium Hyaluronate, Lecithin, Lycopene, Ascorbic Acid, Sucrose Stearate, Sorbitan Isostearate, Propanediol, Caprylyl Glycol, Ethylhexylglycerin, 1, 2-Hexanediol, Hydroxyethyl Acrylate/Sodium Acryloyldimethyl Taurate Copolymer, Acrylates/C10-30 Alkyl Acrylate Crosspolymer, C12-14 Pareth-12, Tromethamine, Disodium Edta",NA
"https://www.hebe.pl/haruharu-wonder-hialuronowy-krem-do-twarzy-z-ekstraktem-z-czarnego-ryzu-50-ml-47911411.html","Hialuronowy krem do twarzy z ekstraktem z czarnego ryżu",99.9,"Haruharu Wonder",NA,NA,"Kremy do twarzy","Water, Propanediol, Cetearyl Olivate, Sorbitan Olivate, Glycerin, Carthamus Tinctorius Oil, Polyglyceryl-3 Stearate, Cetearyl Alcohol, Oryza Sativa (Rice) Extract, Heptyl Undecylenate, Caprylic/Capric Triglyceride, Oenothera Biennis (Evening Primrose) Oil, Phyllostachys Pubescens Shoot Bark Extract, Aspergillus Ferment, Panax Ginseng Root Extract, Cyclodextrin, Hyaluronic Acid, Pulsatilla Koreana Extract, Zanthoxylum Piperitum Fruit Extract, Usnea Barbata (Lichen) Extract, Cetyl Palmitate, Sodium Phytate, Sorbitan Palmitate, 1, 2-Hexanediol, Alcohol, Butilene Glicol, Lavandula Angustifolia (Lavender) Oil","alcohol"
"https://www.hebe.pl/innisfree-podklad-w-formie-cushion-23n-ginger-spf35-pa-14-g-75774623.html","Podkład w formie cushion 23n ginger spf35 pa ++",119.94,"Innisfree",NA,NA,"Makijaż","Distilled Water, Ci 77891/Titanium Dioxide, Cyclopentasiloxane, Butylene Glycol, Methyl Trimethicone, Pentaerythrityl Tetraethylhexanoate, Peg-10 Dimethicone, Cyclohexasiloxane, Ci 77891/Titanium Dioxide, Silica, Boron Nitride, Ci 77019/Mica, Lauryl Polyglyceryl-3 Polydimethylsiloxyethyl Dimethicone, Dimethicone, Trimethylsiloxysilicate, Ci 77492/Iron Oxide Yellow, Diisostearyl Malate, Vinyl Dimethicone/Methicone Silsesquioxane Crosspolymer, Disteardimonium Hectorite, Acrylates/Ethylhexyl Acrylate/Dimethicone Methacrylate Copolymer, Polymethyl Methacrylate, Polysilicone-11, Sodium Chloride, Panthenol, Alumina, Ci 77491/Iron Oxide Red, Aluminum Hydroxide, Dimethicone/Vinyl Dimethicone Crosspolymer, Triethoxycaprylylsilane, Caprylyl Glycol, Polysorbate 80, Ci 77499/Iron Oxide Black, Ethylhexylglycerin, Glyceryl Caprylate, Hydrogenated Lecithin, Simethicone, Disodium Edta, Propanediol, Polymethylsilsesquioxane, Aluminum Starch Octenylsuccinate, 1, 2-Hexandiol, Tocopherol, Methicone, Camellia Sinensis Leaf Extract",NA
